0.05		0.128 	0.12
0.15	 0.026	 0.07
0.25	 0.02	  0.08
0.35	 0.191	 0.1
0.45		0.500	 0.12
0.55		0.413 	0.2
0.65  0.595	 0.2
0.75		0.663	 0.18
