-0.15 -0.11  0.115  
-0.05  0.05  0.03   
0.02   0.06  0.015 
0.075  0.08  0.025 
0.12   0.081 0.04  
0.17   0.1   0.03   
0.22   0.105 0.03   
0.28   0.15  0.05  
0.32   0.175 0.075
0.38   0.205 0.105  
0.45   0.3   0.12  
0.545  0.55  0.1    
0.7    0.7   0.13  
